name|code|address|phone_number|region|lat|lng
Altinkol A/B|230604|Altinkol OFI|-|Qoraqalpog'iston Respulicasi|43.04387|58.8415
Jasliq A/B|230608|Jaslik PFI|-|Qoraqalpog'iston Respulicasi|43.971959|57.495889
Qaraqalpakiya A/B|230609|Qoraqalpogiston PFI|-|Qoraqalpog'iston Respulicasi|44.769274|56.203893
Kokdarya A/B|230610|Minetobod OFI|-|Qoraqalpog'iston Respulicasi|43.089686|58.780915
Jana-talap A/B|230607|Karatal MFI|-|Qoraqalpog'iston Respulicasi|43.082437|58.900851
Kokli-kol A/B|230611|Suenli OFI|-|Qoraqalpog'iston Respulicasi|42.957334|58.924706
Qirq-qiz A/B|230614|Akcholak MFI|-|Qoraqalpog'iston Respulicasi|43.153143|58.207918
Ornek A/B|230615|Ornak OFI|-|Qoraqalpog'iston Respulicasi|43.056452|58.7931
Ustyurt A/B|230617|Ustyurt OFI|-|Qoraqalpog'iston Respulicasi|43.045083|58.857622
Avangard A/B|230602|Xorazm OFI|-|Qoraqalpog'iston Respulicasi|42.897366|58.860975
Moynоq tumani PAB|230800|Mоynoq tumani, Ajiniaz kochasi|61-322-21-87|Qoraqalpog'iston Respulicasi|43.767269|59.027552
Baliq kombinat A/B|230803|Berdax kochasi b/n|-|Qoraqalpog'iston Respulicasi|43.788363|59.022843
Kazaxdarya A/B|230804|Qozoqdarya OFI|-|Qoraqalpog'iston Respulicasi|43.425586|59.667922
Uchsay A/B|230807|Uchsay OFI|-|Qoraqalpog'iston Respulicasi|43.823386|58.898423
shagirliq A/B|230808|Bozatay OFI|-|Qoraqalpog'iston Respulicasi|43.626257|59.014177
shege A/B|230809|Madeli OFI|-|Qoraqalpog'iston Respulicasi|43.57115|59.143792
Tortkol tumani PAB|231200|Tortkol tumani, Tortkol kochasi 51 uy|61-532-23-24|Qoraqalpog'iston Respulicasi|41.558218|60.991251
Tortkol -3 A/B|231203|Tortkol tumani, Berdax kochasi 51 uy|-|Qoraqalpog'iston Respulicasi|41.553292|60.997114
Jayxun A/B|231210|Jayxun OFI|-|Qoraqalpog'iston Respulicasi|41.553252|60.998081
shuraxan A/B|231219|shuraxan OFI|-|Qoraqalpog'iston Respulicasi|41.482247|61.055721
Akkamish A/B|231206|Akkamish OFI|-|Qoraqalpog'iston Respulicasi|41.4026591|61.211177
Kaltaminar A/B|231211|Ota iyrt OFI|-|Qoraqalpog'iston Respulicasi|41.627798|60.963812
Chibiqli A/B|231218|Chibikli OFI|-|Qoraqalpog'iston Respulicasi|41.457487|61.101814
Nomuna A/B|231214|Namuna OFI|-|Qoraqalpog'iston Respulicasi|41.638397|60.961855
Aktam A/B|231207|Kaltaminar OFI|-|Qoraqalpog'iston Respulicasi|41.633651|60.963014
Akbashli A/B|231205|Akbashli OFI|-|Qoraqalpog'iston Respulicasi|41.628526|60.96282
Paxtachi A/B|231216|Paxtachi OFI|-|Qoraqalpog'iston Respulicasi|41.56662|61.050844
Paxtaobod A/B|231215|Paxtaobod OFI|-|Qoraqalpog'iston Respulicasi|41.555488|60.97073
shimbay PAB|231400|Chimbay tumani, I.Yusupov guzari kochasi 1 uy|61-444-00-40|Qoraqalpog'iston Respulicasi|42.934882|59.770018
Jana- jap A/B|231408|Kamis Arik OFI|99-042-71-73|Qoraqalpog'iston Respulicasi|42.900899|59.69969
Kamis-ariq A/B|231409|Baxtli OFI|99-733-04-73|Qoraqalpog'iston Respulicasi|42.961516|59.754099
Kenes A/B|231410|Kenes OFI|91 307-84-20|Qoraqalpog'iston Respulicasi|43.057644|59.861762
May-jap A/B|231415|May-jap OFI|93 206-67-72|Qoraqalpog'iston Respulicasi|43.054884|59.604445
shaxaman A/B|231416|Bozatav tumani, Kuksu OFI|97 220-77-15|Qoraqalpog'iston Respulicasi|43.216387|59.600742
shimbay s/x A/B|231405|Tazgara OFI|90 575-07-76|Qoraqalpog'iston Respulicasi|42.9147|59.789915
shimbay-4|231404|Аbat makan MFI|93 485-52-97|Qoraqalpog'iston Respulicasi|42.941011|59.783253
shumanoy PAB|231500|Shumanoy tumani, Tazabazar MFI|61-346-18-57|Qoraqalpog'iston Respulicasi|42.632969|58.923437
Аqjap A/B|231502|Aq-jap OFI|91-255-65-11|Qoraqalpog'iston Respulicasi|42.642283|58.916024
Tenlik A/B|231509|Dixanabad OFI|97-357-65-49|Qoraqalpog'iston Respulicasi|42.764999|58.787144
Begjap A/B|231505|Karabaili MFI|90-594-36-05|Qoraqalpog'iston Respulicasi|42.608062|59.169118
Ketenler A/B|231506|Mamii OFI|99-035-59-32|Qoraqalpog'iston Respulicasi|42.635923|58.922799
Mayliozek A/B|231507|Ketenler OFI|97-355-22-63|Qoraqalpog'iston Respulicasi|42.695267|58.787763
Xojayli tumani PAB|231300|Xojayli tumani, Dostlik kochasi 27 uy|61-554-35-50|Qoraqalpog'iston Respulicasi|42.409269|59.458177
Аmudarya A/B|231306|Amu-daryo OFI|90-591-70-05|Qoraqalpog'iston Respulicasi|42.471064|59.342694
Kulyab A/B|231310|Qolab OFI|90-723-19-79|Qoraqalpog'iston Respulicasi|42.45195|59.392138
Nayman A/B|231312|Nayman OFI|90-591-88-01|Qoraqalpog'iston Respulicasi|42.312246|59.580795
Saraykol A/B|231314|Saraykol OFI|90-723-75-53|Qoraqalpog'iston Respulicasi|42.307721|59.445457
Taxiatash-1 A/B|231001|Taxiatash tumani shRashidov kochasi 11 uy|90-714-15-48|Qoraqalpog'iston Respulicasi|42.335288|59.577087
Xojayli-1 A/B|231301|Xojayli tumani, Suenli kochasi b/n|90-714-70-09|Qoraqalpog'iston Respulicasi|42.420629|59.473223
Ellikqala tumani PAB|231600|Ellikqala tumani, sh Rashidov kochasi, 9 uy|61-585-18-68|Qoraqalpog'iston Respulicasi|41.824848|60.927327
Guldursin A/B|231607|Guldursin OFI|99-317-65-11|Qoraqalpog'iston Respulicasi|41.688409|60.986257
Guliston A/B|231606|Guliston OFI|94-901-18-00|Qoraqalpog'iston Respulicasi|41.837347|60.89659
Qilchinok A/B|231610|Kilchinaq OFI|97-500-85-40|Qoraqalpog'iston Respulicasi|41.619197|60.825368
Qiriq-qiz A/B|231612|Qirqqiz OFI|99-681-12-52|Qoraqalpog'iston Respulicasi|41.808692|61.064024
Navoiy A/B|231615|Navoiy OFI|99-054-12-71|Qoraqalpog'iston Respulicasi|41.778334|60.921621
Аmirabod A/B|231603|Amirobod OFI|99-572-01-81|Qoraqalpog'iston Respulicasi|41.586182|60.931812
Maqtumquli A/B|231614|Toza Bog OFI|94-456-56-73|Qoraqalpog'iston Respulicasi|41.622617|60.900479
Sarabiy A/B|231616|Sarabiy OFI|97-355-43-13|Qoraqalpog'iston Respulicasi|41.582578|60.912332
Boʼston-1 A/B|231601|Ellikqala OFI|97-357-67-75|Qoraqalpog'iston Respulicasi|41.922447|60.796375
Tuproqqala A/B|231618|Tuproqqala MFI|97-775-12-29|Qoraqalpog'iston Respulicasi|41.850707|60.930702
Аyazqalʼa A/B|231604|Ayazkala MFI|99-351-18-02|Qoraqalpog'iston Respulicasi|42.597671|59.540696
Akmangit PAB|230900|Nukus tumani, Darsan kochasi 32 uy|61-424-46-44|Qoraqalpog'iston Respulicasi|42.714545|59.434128
Kerder A/B|230904|Kerder OFI маркази|93-202-14-95|Qoraqalpog'iston Respulicasi|42.508121|59.575866
Qattiagar A/B|230903|Samanbai OFI|95 601-01-93, 99-957-01-98|Qoraqalpog'iston Respulicasi|42.508121|59.575866
shorkol A/B|230909|Taxirkol OFI, shorkol poselkasi|95 601-03-57, 99-541-86-10|Qoraqalpog'iston Respulicasi|42.563207|59.64776
shortanbay A/B|230910|Krantay OFI|91-385-80-48|Qoraqalpog'iston Respulicasi|42.637069|59.476259
Kegeyli tumani PAB|230500|Kegeyli tumani, Kegeyli guzari kochasi 21 uy|61-412-19-90|Qoraqalpog'iston Respulicasi|42.778096|59.610612
D.Turganbayev A/B|230503|Jalpak jap OFI|93-773-37-31|Qoraqalpog'iston Respulicasi|42.741873|59.827507
Erkin-daryo A/B|230506|Erkin-daryo OFI|99-756-61-83|Qoraqalpog'iston Respulicasi|42.844758|59.422839
Jana-bazar A/B|230507|Janabozor OFI|99-319-99-76|Qoraqalpog'iston Respulicasi|42.73917|59.563415
Qazanketken A/B|230510|Dustlik guzari kochasi b/n|93-485-37-27|Qoraqalpog'iston Respulicasi|43.017039|59.358221
Xalqabad A/B|230512|Halqabad guzari kochasi b/n|416-72-22, 91-385-32-75|Qoraqalpog'iston Respulicasi|42.682243|59.728287
Qanlikol PАB|230300|Qonlikol tumani, Dustlik kochasi 3 uy|61-332-10-50|Qoraqalpog'iston Respulicasi|42.833946|59.008809
Altinkol A/B|230302|Qonli-kol OFI|99-663-12-70|Qoraqalpog'iston Respulicasi|42.765457|59.144878
Kogam A/B|230305|Bostan OFI|99-545-09-84|Qoraqalpog'iston Respulicasi|42.784722|59.036778
Qosjap A/B|230306|Qosjap OFI|90-574-43-50|Qoraqalpog'iston Respulicasi|42.665558|59.199093
Qanlikoʼl-1 A/B|230301|Navruz OFI|97-348-95-72|Qoraqalpog'iston Respulicasi|42.832942|59.030075
Namangan shaxar PAB|160100|Namangan sh А.Тemur kochasi 54 uy|(69) 233-28-60|Namangan viloyati|40.999699|71.645267
3-son Namangan shaxar A/B|160103|Namangan sh Dustlik kochasi 3 uy|(69) 234-39-74|Namangan viloyati|41.0052752|71.6439804
4-son Namangan shaxar A/B|160104|Namangan sh Ohunboboev kochasi 3 uy||Namangan viloyati|41.0069763|71.6623773
5-son Namangan shaxar A/B|160105|Namangan sh Uychi kochasi|(69) 224-19-58|Namangan viloyati|41.007958|71.70226
6-son Namangan shaxar A/B|160106|Namangan sh Uychi kochasi||Namangan viloyati|40.987342|71.64351
7-son Namangan shaxar A/B|160107|Namangan sh kochasi 101 uy|(69) 239-10-12|Namangan viloyati|40.98847|71.690039
8-son Namangan shaxar A/B|160108|Namangan sh Navoiy kochasi 8 uy|(69) 233-18-24|Namangan viloyati|40.992767|71.664704
9-son Namangan shaxar A/B|160109|Namangan sh S.Adashev kochasi 1 uy|(69) 221-50-28|Namangan viloyati|41.015634|71.706476
11-son Namangan shaxar A/B|160111|Namangan sh Gala kochasi 57 uy|(69) 228-09-54|Namangan viloyati|40.983439|71.668308
12-son Namangan shaxar A/B|160112|Namangan sh S,Adashev kochasi, 158 uy|(69) 224-31-91|Namangan viloyati|41.012712|71.687607
14-son Namangan shaxar A/B|160114|Namangan sh, Jiydakapa ko'chasi||Namangan viloyati|40.999813|71.689378
15-son Namangan shaxar A/B|160115|Namangan sh Porloq MFY|(69) 232-81-25|Namangan viloyati|41.005573|71.600139
17-son Namangan shaxar A/B|160117|Namangan sh Elobod kochasi38 uy|(69) 232-13-06|Namangan viloyati|40.984434|71.61805
19-son Namangan shaxar A/B|160119|Namangan sh Qoqumboyshoh kochasi 1 uy|(69) 225-09-29|Namangan viloyati|41.032019|71.588391
20-son Namangan shaxar A/B|160120|Namangan sh Mumtozbegim kochasi 10 uy|(69) 228-07-23|Namangan viloyati|40.98329|71.661903
23-son Namangan shaxar A/B|160123|Namangan sh, Oromgoh dahasi||Namangan viloyati|41.025483|71.638779
27-son Namangan shaxar A/B|160127|Namangan sh Sportchilar kochasi 63 uy|(69) 224-84-45|Namangan viloyati|41.003499|71.590765
29-son Namangan shaxar A/B|160129|Namangan sh Uychi 205 uy|(69) 224-00-29|Namangan viloyati|41.010793|71.726911
30-son Namangan shaxar A/B|160130|Namangan sh 6 kichik nohiya Qoqumboy shoh kochasi|(69) 232-49-22|Namangan viloyati|40.997811|71.612793
34-son Namangan shaxar A/B|160134|Namangan sh K,Yormatov kochasi 1 uy|(69) 234-55-47|Namangan viloyati|41.02331|71.616954
36-son Namangan shaxar A/B|160136|Namangan sh Mashrab kochasi 1 uy|(69) 226-26-70|Namangan viloyati|41.002639|71.671521
37-son Namangan shaxar A/B|160137|Namangan sh , Chamanzor ko'chasi, 4-uy||Namangan viloyati|41.021502|71.657699
39-son Namangan shaxar A/B|160139|Namangan sh Orzu koteji|(94) 502-99-64|Namangan viloyati|41.023193|71.565099
41-son Namangan shaxar A/B|160141|Namangan sh Pahtalik kol kochasi 5 uy|(69) 224-61-23|Namangan viloyati|41.044121|71.684006
Yuqori rovuston A/B|160615|Namangan sh Y.Rovuston|(91) 180-05-15|Namangan viloyati|40.978305|71.592398
Mingbulok tuman PAB|160200|Jamashuy|69-45-21-7-81|Namangan viloyati|40.860089|71.462046
Gulbog A/B|160201|Gulbog MFY||Namangan viloyati|40.817454|71.167055
Dovduk A/B|160205|Dovduk MFY||Namangan viloyati|40.853049|71.548552
Ilgor A/B|160206|Ilgor MFY||Namangan viloyati|40.828699|71.329225
Kolgandaryo A/B|160207|Kolgandaryo MFY||Namangan viloyati|40.861443|71.355785
Korashaxar A/B|160208|Korashaxar MFY||Namangan viloyati|40.841177|71.273077
Mexnatobod A/B|160209|Mexnatobod MFY||Namangan viloyati|40.832368|71.408002
Uzgarish A/B|160211|Uzgarish MFY||Namangan viloyati|40.833063|71.480829
Kosonsoy PAB|160300|Kosonsoy shaxar A.Navoiy kucha 12-uy|69-65-21-495|Namangan viloyati|41.255157|71.544107
Olmazor A/B|160303|Kosonsoy tuman Korasuv mfy|69-65-36-616|Namangan viloyati|41.272617|71.596035
Guliston A/B|160304|Kosonsoy tuman Urtakucha mfy|69-65-22-092|Namangan viloyati|41.244252|71.527544
Isparon A/B|160305|Kosonsoy tuman Uzbekiston mfy|69-65-36-587|Namangan viloyati|41.227798|71.636117
Kukumboy A/B|160306|Kosonsoy tuman Kukumboy mfy|69-65-37-145|Namangan viloyati|41.113099|71.55865
Ravot A/B|160307|Kosonsoy tuman Ravot mfy||Namangan viloyati|41.188952|71.460402
Tagijar A/B|160308|Kosonsoy tuman Tagijar mfy|69-65-35-461|Namangan viloyati|41.19282|71.534952
Tergachi A/B|160309|Kosonsoy tuman Tergachi mfy|69-65-38-232|Namangan viloyati|41.164984|71.50661
Xudoyberdiev A/B|160310|Kosonsoy tuman, Yangiyul mfy||Namangan viloyati|41.10493|71.579497
Chindovul A/B|160311|Kosonsoy tuman shirinbulok mfy|69-65-42-185|Namangan viloyati|41.19019|71.507749
Norin A/B|160400|Norin tumani Beruniy rk 1 uy|69-612-21-00|Namangan viloyati|40.914875|72.120287
shoro A/B|160415|Norin tumani Yuksalish kochasi 2 uy||Namangan viloyati|40.922754|72.04748
Toshqin A/B|160411|Norin tumani Q,Qosimov 1 uy||Namangan viloyati|40.938967|71.973796
Tegirmon boshi A/B|160409|Norin tumani Guliston k 14 uy||Namangan viloyati|40.947609|72.124752
Xojobod A/B|160414|Norin tumani Yuksalish kochasi 4 uy||Namangan viloyati|40.929502|72.014014
Toda A/B|160410|Norin tumani , Shamsiddinov k 30uy||Namangan viloyati|40.942296|71.982891
Kattaolmas A/B|160401|Norin tumani Beruniy rk 14 uy||Namangan viloyati|40.896992|72.105718
Norinkapa A/B|160405|Norin tumani Fayzullahojaev k 2 uy||Namangan viloyati|40.927901|71.899087
Uchtepa A/B|160413|Norin tumani Billur k 21 uy||Namangan viloyati|40.933168|71.876309
Toshloq A/B|160412|Norin tumani Farovon k 2 uy||Namangan viloyati|40.922754|72.04748
Pop A/B|160500|Pap rayon, Ziyoratgox ko’chasi|69-43-32-263|Namangan viloyati|40.875276|71.10088
Uygursoy A/B|160516|Pap tumani, Uygursoy shaxarchasi|69-43-44-193|Namangan viloyati|40.924367|71.055822
Chorkesar A/B|160522|Pap tumani, Bunyotkor ko’chasi|95-303-91-30|Namangan viloyati|41.017357|70.889045
P-Tursun A/B|160510|Pap tumani, Imom ota ko’chasi|95-303-91-23|Namangan viloyati|41.068354|70.882091
Chig’anoq A/B|160520|Pap tumani, Istikllol kucha|95-303-91-22|Namangan viloyati|40.858343|71.151489
Iskavut A/B|160508|Pap tumani, Istikbol kucha|69-43-27-008|Namangan viloyati|40.89826|71.14581
Xalqabod A/B|160517|Pap tumani, Bog kucha|69-43-51-369|Namangan viloyati|40.870082|71.155722
Xodjabod A/B|160519|Pap tumani, Mustakillik kucha|69-43-45-731|Namangan viloyati|40.858343|71.151489
Sang A/B|160512|Pap tumani, Bog kucha|69-43-41-188|Namangan viloyati|40.863491|71.187109
Uyg’ur A/B|160515|Pap tumani, A Temur kucha|69-43-43-109|Namangan viloyati|40.861846|71.057181
Yangiobod A/B|160524|Pap tumani, Sayxun kucha|95-303-91-64|Namangan viloyati|40.83095|71.002682
G’urumsaroy A/B|160507|Pap tumani, Kamalak kucha|69-43-21-545|Namangan viloyati|40.798846|70.931247
Pungon A/B|160511|Pap tumani, Namangan kucha|95-303-56-23|Namangan viloyati|40.74075|70.828489
Xonabod A/B|160518|Pap tumani, Uzbekiston kucha|95-303-97-28|Namangan viloyati|40.878534|70.787623
Chodak A/B|160521|Pap tumani, Istiklol ko’chasi|69-43-56-339|Namangan viloyati|40.938922|70.773578
Toshbuloq PAB|160600|Toshbulok sh ulitsa Mustakillik D index 5-uy|69-47-21-600|Namangan viloyati|40.928059|71.594278
Xonobod A/B|160611|Xonobod maxallasi Yangi yol kochasi 45 uy|net|Namangan viloyati|40.957387|71.625661
Mirishkor A/B|160608|Mirishkor maxalla dustlik kochasi Dindex53|69-47-28-159|Namangan viloyati|40.956388|71.562319
Xujakishlok A/B|160612|Xujakishlak maxalla kochasi Maskan 36-dom|йук|Namangan viloyati|40.925205|71.571471
Tepakurgon A/B|160610|Tepakurgan maxalla kochasi Buston dindex132|69-47-22-500|Namangan viloyati|40.899012|71.563221
Beshkapa A/B|160601|Beshkapa maxalla kochasi BeshkapaDindex1|95-303-97-31|Namangan viloyati|40.903166|71.678312
shurkurgon A/B|160614|shurkurgon maxalla kochasi Zamin Dindex56|69-47-27-534|Namangan viloyati|40.927132|71.727913
Bogishamol A/B|160602|Bogishamol maxalla kochasi G’Ipak ykochasii Dindex65|303-97-26|Namangan viloyati|40.966021|71.754495
Galcha A/B|160603|Galcha maxalla kochasi KurkamDindex63|net|Namangan viloyati|40.95338|71.672914
PAB|160700|Toraqorgon tuman, Toraqorgon kocha 23-uy|69-44-22-681|Namangan viloyati|41.006809|71.508808
Toraqorgon-2 tumani A/B|160702|Toraqorgon tuman, sharq MFY|69-44-21-485|Namangan viloyati|41.000776|71.516191
Bekobod A/B|160704|Toraqorgon tuman, Bekobod MFY|69-44-22-115|Namangan viloyati|41.006322|71.508866
Yortepa A/B|160708|Toraqorgon tuman, Yortepa MFY|69-44-46-300|Namangan viloyati|41.053113|71.485515
Toraqorgon-1 A/B|160701|Toraqorgon tuman, Toshkent MFY|69-44-22-132|Namangan viloyati|41.000086|71.494561
Oqtosh A/B|160713|Toraqorgon tuman, Oqtosh sh FY|69-44-41-115|Namangan viloyati|40.94238|71.499605
Qatagon A/B|160710|Toraqorgon tuman, Ozbekiston MFY|69-44-44-155|Namangan viloyati|40.899316|71.513525
Dukat A/B|160707|Toraqorgon tuman, Dukat MFY|69-44-43-144|Namangan viloyati|40.908094|71.469644
Buramatut A/B|160705|Toraqorgon tuman, Buramatut MFY|69-44-42-111|Namangan viloyati|40.926133|71.445512
Gulqishloq A/B|160706|Toraqorgon tuman, Gulqishloq MFY||Namangan viloyati|40.89296|71.443146
Xojand A/B|160708|Toraqorgon tuman, Xojand MFY||Namangan viloyati|40.921327|71.409108
Sohilobod A/B|160716|Toraqorgon tuman, Sohilobod MFY||Namangan viloyati|40.909693|71.373507
Langarbobo A/B|160712|Toraqorgon tuman, Langarbobo MFY||Namangan viloyati|40.93994|71.424915
Katta Qorgoncha A/B|160711|Toraqorgon tuman, Katta Qorgoncha MFY||Namangan viloyati|40.9548|71.441646
Uychi PAB|160800|Uychi sharcha A Temur k 62uy|(69)48-21-195|Namangan viloyati|41.029579|71.852543
Uychi 1 A/B|160801|Uychi tumani Navoiy MFY, Furkat kucha 6uy|997299505|Namangan viloyati|41.025792|71.846361
Uychi 2 A/B|160802|Uychi tumani shifokor MFY, shifokor kucha|941517191|Namangan viloyati|41.030278|71.844132
Ahsi A/B|160803|Uychi tumani shaftoli MFY Ravnaq kuchasi|930501963|Namangan viloyati|40.974703|71.84298
G'ayrat A/B|160805|Uychi tumani G'ayrat MFY A Temur ko'cha||Namangan viloyati|41.059345|71.900049
Yorkurgan A/B|160807|Uychi tumani Tepasaroy MFY A Temur kucha|939162569|Namangan viloyati|41.010705|71.818091
Jiydakapa A/B|160808|Uychi tumani Dexqon MFY Novvoy kucha uy 18|941765588|Namangan viloyati|40.950307|71.801208
Kizilrovot A/B|160809|Uychi tumani Xojiobod MFY Maktab kucha 9uy|949021973|Namangan viloyati|41.085949|72.004676
Tepasaroy A/B|160812|Uychi tumani Tepasaroy MFY A Temur kucha 14uy|931764252|Namangan viloyati|41.026902|71.821802
Unxayot A/B|160813|Uychi numani Istiqlol MFY Unxayot kucha|941566461|Namangan viloyati|41.014726|71.760913
Xizirobod A/B|160815|Uychi tumani Xizirobod MFY A Temur kucha 8 uy|993902505|Namangan viloyati|41.077425|71.968905
Uchkurgon PAB|160900|Uchkurgan tumani, Dustlik kucha 5 uy|69-462-37-71|Namangan viloyati|41.115357|72.083255
Yangier A/B|160913|Uchkurgan tumani, Yangier kucha||Namangan viloyati|41.119779|72.118582
Qurgoncha A/B|160909|Uchkurgan tumani, Ochilov kucha||Namangan viloyati|41.067434|72.171411
qugay A/B|160908|Uchkurgan tumani, C.Usmanova kucha|69-463-13-79|Namangan viloyati|41.014726|72.098861
Yangiobod A/B|160914|Uchkurgan tumani, Turakurgan kucha||Namangan viloyati|40.974865|72.157647
shahrixonchek A/B|160912|Uchkurgan tumani, Galaba kucha||Namangan viloyati|40.98881|72.099337
Kattamogol A/B|160906|Uchkurgan tumani, Istiqlol kucha||Namangan viloyati|41.035556|72.071748
Qayqi A/B|160905|Uchkurgan tumani, Qayqi kucha|69-464-13-78|Namangan viloyati|41.058881|72.020687
Kozokovul A/B|160907|Uchkurgan tumani, Sotvoldi kucha||Namangan viloyati|41.018611|71.985004
Uchkuprik A/B|160910|Uchkurgan tumani, Qushkuprik kucha||Namangan viloyati|41.094676|72.097446
Chortoq PAB|161000|Сhortoq tumani, Istiqlol kucha 24 uy|69-412-36-60|Namangan viloyati|41.077091|71.81509
Chortoq-1 A/B|161001|Сhortoq tumani, shodlik kucha 8 uy||Namangan viloyati|41.072311|71.821795
Chortoq-2 A/B|161002|Сhortoq tumani, Dildosh kucha 7 uy||Namangan viloyati|41.082959|71.796197
Chortoq-3 A/B|161003|Сhortoq tumani,Uglonlar kucha 3 uy||Namangan viloyati|41.082|71.825147
Koroskon-2 A/B|161008|Сhortoq tumani, S.Said kucha 8 uy|69-412-74-07|Namangan viloyati|41.055201|71.829088
Oyqiron A/B|161012|Сhortoq tumani, Oyqiron kucha 70 uy|69-412-53-64|Namangan viloyati|41.07206|71.795294
Kushon A/B|161010|Сhortoq tumani, Yangiqurgon kucha 14 uy||Namangan viloyati|41.1355716|71.757086
Qorabog A/B|161009|Сhortoq tumani, Mehmondust kucha 2 uy||Namangan viloyati|41.167677|71.81103
Alihon A/B|161005|Сhortoq tumani, Tinchlik kucha 30 uy||Namangan viloyati|41.229237|71.828712
Peshqorgon A/B|161013|Сhortoq tumani, Mustaqillik kucha 30 uy||Namangan viloyati|41.289517|71.837673
Baliqkol A/B|161006|Сhortoq tumani, Oq tepa kucha 5 uy||Namangan viloyati|41.329353|71.836131
Hazratishoh A/B|161015|Сhortoq tumani, Bogi Eram kucha 2 uy||Namangan viloyati|41.395012|71.787049
Yangiqorgon tuman PAB|161200|Yangiqo'rgon tuman Namangan ko'cha 2 uy|69-632-17-78|Namangan viloyati|41.190936|71.725183
Rout A/B|161213|Rout m f y Namangan ko'cha|95-303-91-90|Namangan viloyati|41.063565|71.671414
Qorapolvon A/B|161207|Qorapolvon m f y yangiqo'rgon ko'cha|69-632-13-05|Namangan viloyati|41.135459|71.691445
shurkent A/B|161217|Gulshan mfy Kanda ko'cha|69-633-65-18|Namangan viloyati|41.239034|71.768383
Bekabod A/B|161201|Sohil mfy Gulzor ko'cha 12 uy|69-633-05-86|Namangan viloyati|41.27856|71.798889
Navkent A/B|161211|Pastki Navkent mfy zarkent ko'cha|69-633-42-81|Namangan viloyati|41.207985|71.706745
Iskavot A/B|161205|Galaba mfy mashal ko'cha 1 uy|69-633-52-78|Namangan viloyati|41.30302|71.681411
Hodikent A/B|161215|Hodikent mfy|-|Namangan viloyati|41.360063|71.695979
Zarkent A/B|161204|Madaniyat mfy T.Hasanov ko'cha|69-633-21-50|Namangan viloyati|41.407527|71.681156
Mamay A/B|161209|Mamay m f y|69-634-14-54|Namangan viloyati|41.438577|71.691141
Kukyor A/B|161208|Sohibkor mfy 2 uy|69-633-14-37|Namangan viloyati|41.489664|71.691051
Chust markaz PAB|161100|Charogon kocha|69- 42 -31 -160|Namangan viloyati|40.99889|71.232286
Ahcha A/B|161109|Obihayot kocha||Namangan viloyati|40.988106|71.045747
Baymoq A/B|161110|Bunyodkor kocha|95-303-91-38|Namangan viloyati|41.068613|71.331493
оgasaro A/B|161115|Eraliyev kocha||Namangan viloyati|41.072138|71.148185
Varzik A/B|161111|Uchqun kocha||Namangan viloyati|41.118281|71.245899
Karkidon A/B|161113|Tinchlik kocha||Namangan viloyati|41.077794|71.204443
